run_id,step,val_loss,train_time_ms,attn_gate,learning_rate
cadd9fa4-5d2f-4de3-845e-60fed27b6c1e,4125,3.3708,1193896,none,0.00468
cadd9fa4-5d2f-4de3-845e-60fed27b6c1e,4250,3.3592,1230184,none,0.00468
cadd9fa4-5d2f-4de3-845e-60fed27b6c1e,4375,3.3473,1266476,none,0.00468
cadd9fa4-5d2f-4de3-845e-60fed27b6c1e,4500,3.3343,1302727,none,0.00468
cadd9fa4-5d2f-4de3-845e-60fed27b6c1e,4625,3.3239,1339019,none,0.00468
cadd9fa4-5d2f-4de3-845e-60fed27b6c1e,4750,3.3136,1375316,none,0.00468
cadd9fa4-5d2f-4de3-845e-60fed27b6c1e,4875,3.3036,1411577,none,0.00468
cadd9fa4-5d2f-4de3-845e-60fed27b6c1e,5000,3.2955,1447865,none,0.00468
cadd9fa4-5d2f-4de3-845e-60fed27b6c1e,5100,3.292,1476861,none,0.00468
bf82d241-6aa4-4dc7-871f-02a6987de4b7,0,16.0277,152,none,0.00468
bf82d241-6aa4-4dc7-871f-02a6987de4b7,125,4.996,33263,none,0.00468
bf82d241-6aa4-4dc7-871f-02a6987de4b7,250,4.3567,69509,none,0.00468
bf82d241-6aa4-4dc7-871f-02a6987de4b7,375,4.0672,105716,none,0.00468
bf82d241-6aa4-4dc7-871f-02a6987de4b7,500,3.9263,141971,none,0.00468
bf82d241-6aa4-4dc7-871f-02a6987de4b7,625,3.8384,178252,none,0.00468
bf82d241-6aa4-4dc7-871f-02a6987de4b7,750,3.7787,214469,none,0.00468
bf82d241-6aa4-4dc7-871f-02a6987de4b7,875,3.7297,250728,none,0.00468
bf82d241-6aa4-4dc7-871f-02a6987de4b7,1000,3.6884,286985,none,0.00468
bf82d241-6aa4-4dc7-871f-02a6987de4b7,1125,3.6592,323188,none,0.00468
bf82d241-6aa4-4dc7-871f-02a6987de4b7,1250,3.6306,359974,none,0.00468
bf82d241-6aa4-4dc7-871f-02a6987de4b7,1375,3.6089,396230,none,0.00468
bf82d241-6aa4-4dc7-871f-02a6987de4b7,1500,3.5859,432438,none,0.00468
bf82d241-6aa4-4dc7-871f-02a6987de4b7,1625,3.5704,468688,none,0.00468
bf82d241-6aa4-4dc7-871f-02a6987de4b7,1750,3.5473,504952,none,0.00468
bf82d241-6aa4-4dc7-871f-02a6987de4b7,1875,3.534,541159,none,0.00468
bf82d241-6aa4-4dc7-871f-02a6987de4b7,2000,3.5212,577416,none,0.00468
bf82d241-6aa4-4dc7-871f-02a6987de4b7,2125,3.5092,613676,none,0.00468
bf82d241-6aa4-4dc7-871f-02a6987de4b7,2250,3.4999,649881,none,0.00468
bf82d241-6aa4-4dc7-871f-02a6987de4b7,2375,3.4869,686137,none,0.00468
bf82d241-6aa4-4dc7-871f-02a6987de4b7,2500,3.4797,722399,none,0.00468
bf82d241-6aa4-4dc7-871f-02a6987de4b7,2625,3.4728,758605,none,0.00468
bf82d241-6aa4-4dc7-871f-02a6987de4b7,2750,3.4636,794861,none,0.00468
bf82d241-6aa4-4dc7-871f-02a6987de4b7,2875,3.458,831123,none,0.00468
bf82d241-6aa4-4dc7-871f-02a6987de4b7,3000,3.4493,867329,none,0.00468
bf82d241-6aa4-4dc7-871f-02a6987de4b7,3125,3.4457,903583,none,0.00468
bf82d241-6aa4-4dc7-871f-02a6987de4b7,3250,3.4457,939845,none,0.00468
bf82d241-6aa4-4dc7-871f-02a6987de4b7,3375,3.4385,976055,none,0.00468
bf82d241-6aa4-4dc7-871f-02a6987de4b7,3500,3.4305,1012310,none,0.00468
bf82d241-6aa4-4dc7-871f-02a6987de4b7,3625,3.422,1048574,none,0.00468
bf82d241-6aa4-4dc7-871f-02a6987de4b7,3750,3.4126,1084780,none,0.00468
bf82d241-6aa4-4dc7-871f-02a6987de4b7,3875,3.3988,1121037,none,0.00468
bf82d241-6aa4-4dc7-871f-02a6987de4b7,4000,3.3857,1157293,none,0.00468
bf82d241-6aa4-4dc7-871f-02a6987de4b7,4125,3.3735,1193499,none,0.00468
bf82d241-6aa4-4dc7-871f-02a6987de4b7,4250,3.3625,1229755,none,0.00468
bf82d241-6aa4-4dc7-871f-02a6987de4b7,4375,3.3498,1266021,none,0.00468
bf82d241-6aa4-4dc7-871f-02a6987de4b7,4500,3.3371,1302231,none,0.00468
bf82d241-6aa4-4dc7-871f-02a6987de4b7,4625,3.3267,1338497,none,0.00468
bf82d241-6aa4-4dc7-871f-02a6987de4b7,4750,3.3162,1374765,none,0.00468
bf82d241-6aa4-4dc7-871f-02a6987de4b7,4875,3.306,1410977,none,0.00468
bf82d241-6aa4-4dc7-871f-02a6987de4b7,5000,3.2974,1447278,none,0.00468
bf82d241-6aa4-4dc7-871f-02a6987de4b7,5100,3.2939,1476246,none,0.00468
ea0310de-8c31-49bd-bcfd-49c15bde32fa,0,15.9885,143,none,0.00468
ea0310de-8c31-49bd-bcfd-49c15bde32fa,125,4.9869,33313,none,0.00468
ea0310de-8c31-49bd-bcfd-49c15bde32fa,250,4.3528,69616,none,0.00468
ea0310de-8c31-49bd-bcfd-49c15bde32fa,375,4.0647,105864,none,0.00468
ea0310de-8c31-49bd-bcfd-49c15bde32fa,500,3.9277,142155,none,0.00468
ea0310de-8c31-49bd-bcfd-49c15bde32fa,625,3.8367,178463,none,0.00468
ea0310de-8c31-49bd-bcfd-49c15bde32fa,750,3.7795,214724,none,0.00468
ea0310de-8c31-49bd-bcfd-49c15bde32fa,875,3.7306,251019,none,0.00468
ea0310de-8c31-49bd-bcfd-49c15bde32fa,1000,3.6899,287326,none,0.00468
ea0310de-8c31-49bd-bcfd-49c15bde32fa,1125,3.6606,323585,none,0.00468
ea0310de-8c31-49bd-bcfd-49c15bde32fa,1250,3.63,359883,none,0.00468
ea0310de-8c31-49bd-bcfd-49c15bde32fa,1375,3.6093,396178,none,0.00468
ea0310de-8c31-49bd-bcfd-49c15bde32fa,1500,3.5832,432423,none,0.00468
ea0310de-8c31-49bd-bcfd-49c15bde32fa,1625,3.5682,468717,none,0.00468
ea0310de-8c31-49bd-bcfd-49c15bde32fa,1750,3.5478,505022,none,0.00468
ea0310de-8c31-49bd-bcfd-49c15bde32fa,1875,3.5331,541279,none,0.00468
ea0310de-8c31-49bd-bcfd-49c15bde32fa,2000,3.5207,577582,none,0.00468
ea0310de-8c31-49bd-bcfd-49c15bde32fa,2125,3.5086,613894,none,0.00468
ea0310de-8c31-49bd-bcfd-49c15bde32fa,2250,3.4991,650150,none,0.00468
ea0310de-8c31-49bd-bcfd-49c15bde32fa,2375,3.4863,686454,none,0.00468
ea0310de-8c31-49bd-bcfd-49c15bde32fa,2500,3.4786,722761,none,0.00468
ea0310de-8c31-49bd-bcfd-49c15bde32fa,2625,3.4724,759024,none,0.00468
ea0310de-8c31-49bd-bcfd-49c15bde32fa,2750,3.4624,795331,none,0.00468
ea0310de-8c31-49bd-bcfd-49c15bde32fa,2875,3.4565,831640,none,0.00468
ea0310de-8c31-49bd-bcfd-49c15bde32fa,3000,3.4485,867903,none,0.00468
ea0310de-8c31-49bd-bcfd-49c15bde32fa,3125,3.4444,904210,none,0.00468
ea0310de-8c31-49bd-bcfd-49c15bde32fa,3250,3.4419,940524,none,0.00468
ea0310de-8c31-49bd-bcfd-49c15bde32fa,3375,3.4342,976772,none,0.00468
ea0310de-8c31-49bd-bcfd-49c15bde32fa,3500,3.4292,1013072,none,0.00468
ea0310de-8c31-49bd-bcfd-49c15bde32fa,3625,3.4204,1049380,none,0.00468
ea0310de-8c31-49bd-bcfd-49c15bde32fa,3750,3.4106,1085634,none,0.00468
ea0310de-8c31-49bd-bcfd-49c15bde32fa,3875,3.3977,1121930,none,0.00468
ea0310de-8c31-49bd-bcfd-49c15bde32fa,4000,3.3841,1158237,none,0.00468
ea0310de-8c31-49bd-bcfd-49c15bde32fa,4125,3.3718,1194488,none,0.00468
ea0310de-8c31-49bd-bcfd-49c15bde32fa,4250,3.3614,1230789,none,0.00468
ea0310de-8c31-49bd-bcfd-49c15bde32fa,4375,3.3489,1267090,none,0.00468
ea0310de-8c31-49bd-bcfd-49c15bde32fa,4500,3.3358,1303349,none,0.00468
ea0310de-8c31-49bd-bcfd-49c15bde32fa,4625,3.3253,1339652,none,0.00468
ea0310de-8c31-49bd-bcfd-49c15bde32fa,4750,3.3146,1375963,none,0.00468
ea0310de-8c31-49bd-bcfd-49c15bde32fa,4875,3.3046,1412223,none,0.00468
ea0310de-8c31-49bd-bcfd-49c15bde32fa,5000,3.2956,1448531,none,0.00468
ea0310de-8c31-49bd-bcfd-49c15bde32fa,5100,3.2922,1477536,none,0.00468
4078749c-292d-4965-bd87-3bbf56576c8c,0,16.0015,161,elementwise,0.00468
4078749c-292d-4965-bd87-3bbf56576c8c,125,4.9333,35421,elementwise,0.00468
4078749c-292d-4965-bd87-3bbf56576c8c,250,4.3174,73990,elementwise,0.00468
4078749c-292d-4965-bd87-3bbf56576c8c,375,4.0393,112537,elementwise,0.00468
4078749c-292d-4965-bd87-3bbf56576c8c,500,3.9001,151106,elementwise,0.00468
4078749c-292d-4965-bd87-3bbf56576c8c,625,3.8117,189691,elementwise,0.00468
4078749c-292d-4965-bd87-3bbf56576c8c,750,3.7547,228243,elementwise,0.00468
4078749c-292d-4965-bd87-3bbf56576c8c,875,3.7054,266820,elementwise,0.00468
4078749c-292d-4965-bd87-3bbf56576c8c,1000,3.6635,305409,elementwise,0.00468
4078749c-292d-4965-bd87-3bbf56576c8c,1125,3.635,343963,elementwise,0.00468
4078749c-292d-4965-bd87-3bbf56576c8c,1250,3.6057,382545,elementwise,0.00468
4078749c-292d-4965-bd87-3bbf56576c8c,1375,3.584,421126,elementwise,0.00468
4078749c-292d-4965-bd87-3bbf56576c8c,1500,3.5595,459683,elementwise,0.00468
4078749c-292d-4965-bd87-3bbf56576c8c,1625,3.5435,498264,elementwise,0.00468
4078749c-292d-4965-bd87-3bbf56576c8c,1750,3.5228,536844,elementwise,0.00468
4078749c-292d-4965-bd87-3bbf56576c8c,1875,3.5082,575393,elementwise,0.00468
4078749c-292d-4965-bd87-3bbf56576c8c,2000,3.496,613962,elementwise,0.00468
4078749c-292d-4965-bd87-3bbf56576c8c,2125,3.484,652536,elementwise,0.00468
4078749c-292d-4965-bd87-3bbf56576c8c,2250,3.4755,691082,elementwise,0.00468
4078749c-292d-4965-bd87-3bbf56576c8c,2375,3.4628,729664,elementwise,0.00468
4078749c-292d-4965-bd87-3bbf56576c8c,2500,3.4553,768247,elementwise,0.00468
4078749c-292d-4965-bd87-3bbf56576c8c,2625,3.4496,806801,elementwise,0.00468
4078749c-292d-4965-bd87-3bbf56576c8c,2750,3.4393,845381,elementwise,0.00468
4078749c-292d-4965-bd87-3bbf56576c8c,2875,3.4343,883973,elementwise,0.00468
4078749c-292d-4965-bd87-3bbf56576c8c,3000,3.4261,922519,elementwise,0.00468
4078749c-292d-4965-bd87-3bbf56576c8c,3125,3.4219,961098,elementwise,0.00468
4078749c-292d-4965-bd87-3bbf56576c8c,3250,3.4155,999681,elementwise,0.00468
4078749c-292d-4965-bd87-3bbf56576c8c,3375,3.4086,1038232,elementwise,0.00468
4078749c-292d-4965-bd87-3bbf56576c8c,3500,3.4069,1076818,elementwise,0.00468
4078749c-292d-4965-bd87-3bbf56576c8c,3625,3.3972,1115412,elementwise,0.00468
4078749c-292d-4965-bd87-3bbf56576c8c,3750,3.3881,1153967,elementwise,0.00468
4078749c-292d-4965-bd87-3bbf56576c8c,3875,3.3749,1192556,elementwise,0.00468
4078749c-292d-4965-bd87-3bbf56576c8c,4000,3.3622,1231144,elementwise,0.00468
4078749c-292d-4965-bd87-3bbf56576c8c,4125,3.35,1269694,elementwise,0.00468
4078749c-292d-4965-bd87-3bbf56576c8c,4250,3.3392,1308275,elementwise,0.00468
4078749c-292d-4965-bd87-3bbf56576c8c,4375,3.3263,1346865,elementwise,0.00468
4078749c-292d-4965-bd87-3bbf56576c8c,4500,3.3134,1385424,elementwise,0.00468
4078749c-292d-4965-bd87-3bbf56576c8c,4625,3.3033,1424011,elementwise,0.00468
4078749c-292d-4965-bd87-3bbf56576c8c,4750,3.2928,1462604,elementwise,0.00468
4078749c-292d-4965-bd87-3bbf56576c8c,4875,3.2827,1501166,elementwise,0.00468
4078749c-292d-4965-bd87-3bbf56576c8c,5000,3.2746,1539763,elementwise,0.00468
4078749c-292d-4965-bd87-3bbf56576c8c,5100,3.2711,1570615,elementwise,0.00468
51c387ed-2da5-456a-b468-2cb1a66d02d8,0,16.0092,162,elementwise,0.00468
51c387ed-2da5-456a-b468-2cb1a66d02d8,125,4.9272,35429,elementwise,0.00468
51c387ed-2da5-456a-b468-2cb1a66d02d8,250,4.3252,74020,elementwise,0.00468
51c387ed-2da5-456a-b468-2cb1a66d02d8,375,4.0417,112575,elementwise,0.00468
51c387ed-2da5-456a-b468-2cb1a66d02d8,500,3.9029,151160,elementwise,0.00468
51c387ed-2da5-456a-b468-2cb1a66d02d8,625,3.8145,189754,elementwise,0.00468
51c387ed-2da5-456a-b468-2cb1a66d02d8,750,3.7543,228314,elementwise,0.00468
51c387ed-2da5-456a-b468-2cb1a66d02d8,875,3.7074,266897,elementwise,0.00468
51c387ed-2da5-456a-b468-2cb1a66d02d8,1000,3.6655,305485,elementwise,0.00468
51c387ed-2da5-456a-b468-2cb1a66d02d8,1125,3.6357,344044,elementwise,0.00468
51c387ed-2da5-456a-b468-2cb1a66d02d8,1250,3.6067,382626,elementwise,0.00468
51c387ed-2da5-456a-b468-2cb1a66d02d8,1375,3.5856,421220,elementwise,0.00468
51c387ed-2da5-456a-b468-2cb1a66d02d8,1500,3.5618,459778,elementwise,0.00468
51c387ed-2da5-456a-b468-2cb1a66d02d8,1625,3.5462,498360,elementwise,0.00468
51c387ed-2da5-456a-b468-2cb1a66d02d8,1750,3.5247,536948,elementwise,0.00468
51c387ed-2da5-456a-b468-2cb1a66d02d8,1875,3.5101,575506,elementwise,0.00468
51c387ed-2da5-456a-b468-2cb1a66d02d8,2000,3.4985,614089,elementwise,0.00468
51c387ed-2da5-456a-b468-2cb1a66d02d8,2125,3.4859,652674,elementwise,0.00468
51c387ed-2da5-456a-b468-2cb1a66d02d8,2250,3.4771,691228,elementwise,0.00468
51c387ed-2da5-456a-b468-2cb1a66d02d8,2375,3.4645,729815,elementwise,0.00468
51c387ed-2da5-456a-b468-2cb1a66d02d8,2500,3.4574,768398,elementwise,0.00468
51c387ed-2da5-456a-b468-2cb1a66d02d8,2625,3.4512,806956,elementwise,0.00468
51c387ed-2da5-456a-b468-2cb1a66d02d8,2750,3.4416,845543,elementwise,0.00468
51c387ed-2da5-456a-b468-2cb1a66d02d8,2875,3.4359,884135,elementwise,0.00468
51c387ed-2da5-456a-b468-2cb1a66d02d8,3000,3.4271,922692,elementwise,0.00468
51c387ed-2da5-456a-b468-2cb1a66d02d8,3125,3.424,961280,elementwise,0.00468
51c387ed-2da5-456a-b468-2cb1a66d02d8,3250,3.416,999873,elementwise,0.00468
51c387ed-2da5-456a-b468-2cb1a66d02d8,3375,3.4099,1038431,elementwise,0.00468
51c387ed-2da5-456a-b468-2cb1a66d02d8,3500,3.4072,1077024,elementwise,0.00468
51c387ed-2da5-456a-b468-2cb1a66d02d8,3625,3.3988,1115618,elementwise,0.00468
51c387ed-2da5-456a-b468-2cb1a66d02d8,3750,3.3892,1154178,elementwise,0.00468
51c387ed-2da5-456a-b468-2cb1a66d02d8,3875,3.3763,1192766,elementwise,0.00468
51c387ed-2da5-456a-b468-2cb1a66d02d8,4000,3.3636,1231354,elementwise,0.00468
51c387ed-2da5-456a-b468-2cb1a66d02d8,4125,3.3513,1269912,elementwise,0.00468
51c387ed-2da5-456a-b468-2cb1a66d02d8,4250,3.344,1308496,elementwise,0.00468
51c387ed-2da5-456a-b468-2cb1a66d02d8,4375,3.3286,1347091,elementwise,0.00468
51c387ed-2da5-456a-b468-2cb1a66d02d8,4500,3.3153,1385650,elementwise,0.00468
51c387ed-2da5-456a-b468-2cb1a66d02d8,4625,3.3049,1424242,elementwise,0.00468
51c387ed-2da5-456a-b468-2cb1a66d02d8,4750,3.2943,1462838,elementwise,0.00468
51c387ed-2da5-456a-b468-2cb1a66d02d8,4875,3.2844,1501400,elementwise,0.00468
51c387ed-2da5-456a-b468-2cb1a66d02d8,5000,3.2758,1540000,elementwise,0.00468
51c387ed-2da5-456a-b468-2cb1a66d02d8,5100,3.2724,1570852,elementwise,0.00468
a3be77f5-9681-414b-af4e-e3d85509e59b,0,16.0462,96,elementwise,0.00468
a3be77f5-9681-414b-af4e-e3d85509e59b,125,4.9286,35434,elementwise,0.00468
a3be77f5-9681-414b-af4e-e3d85509e59b,250,4.3273,74040,elementwise,0.00468
a3be77f5-9681-414b-af4e-e3d85509e59b,375,4.0408,112600,elementwise,0.00468
a3be77f5-9681-414b-af4e-e3d85509e59b,500,3.9042,151196,elementwise,0.00468
a3be77f5-9681-414b-af4e-e3d85509e59b,625,3.8161,189802,elementwise,0.00468
a3be77f5-9681-414b-af4e-e3d85509e59b,750,3.7565,228369,elementwise,0.00468
a3be77f5-9681-414b-af4e-e3d85509e59b,875,3.7072,266967,elementwise,0.00468
a3be77f5-9681-414b-af4e-e3d85509e59b,1000,3.6662,305573,elementwise,0.00468
a3be77f5-9681-414b-af4e-e3d85509e59b,1125,3.6377,344142,elementwise,0.00468
a3be77f5-9681-414b-af4e-e3d85509e59b,1250,3.6078,382733,elementwise,0.00468
a3be77f5-9681-414b-af4e-e3d85509e59b,1375,3.586,421337,elementwise,0.00468
a3be77f5-9681-414b-af4e-e3d85509e59b,1500,3.5669,459903,elementwise,0.00468
a3be77f5-9681-414b-af4e-e3d85509e59b,1625,3.5482,498498,elementwise,0.00468
a3be77f5-9681-414b-af4e-e3d85509e59b,1750,3.5259,537105,elementwise,0.00468
a3be77f5-9681-414b-af4e-e3d85509e59b,1875,3.5104,575668,elementwise,0.00468
a3be77f5-9681-414b-af4e-e3d85509e59b,2000,3.4989,614267,elementwise,0.00468
a3be77f5-9681-414b-af4e-e3d85509e59b,2125,3.4866,652865,elementwise,0.00468
a3be77f5-9681-414b-af4e-e3d85509e59b,2250,3.4777,691433,elementwise,0.00468
a3be77f5-9681-414b-af4e-e3d85509e59b,2375,3.4651,730031,elementwise,0.00468
a3be77f5-9681-414b-af4e-e3d85509e59b,2500,3.4566,768631,elementwise,0.00468
a3be77f5-9681-414b-af4e-e3d85509e59b,2625,3.4515,807192,elementwise,0.00468
a3be77f5-9681-414b-af4e-e3d85509e59b,2750,3.4426,845790,elementwise,0.00468
a3be77f5-9681-414b-af4e-e3d85509e59b,2875,3.437,884389,elementwise,0.00468
a3be77f5-9681-414b-af4e-e3d85509e59b,3000,3.428,922952,elementwise,0.00468
a3be77f5-9681-414b-af4e-e3d85509e59b,3125,3.4246,961557,elementwise,0.00468
a3be77f5-9681-414b-af4e-e3d85509e59b,3250,3.4161,1000159,elementwise,0.00468
a3be77f5-9681-414b-af4e-e3d85509e59b,3375,3.4105,1038725,elementwise,0.00468
a3be77f5-9681-414b-af4e-e3d85509e59b,3500,3.407,1077328,elementwise,0.00468
a3be77f5-9681-414b-af4e-e3d85509e59b,3625,3.3989,1115935,elementwise,0.00468
a3be77f5-9681-414b-af4e-e3d85509e59b,3750,3.3901,1154500,elementwise,0.00468
a3be77f5-9681-414b-af4e-e3d85509e59b,3875,3.3766,1193109,elementwise,0.00468
a3be77f5-9681-414b-af4e-e3d85509e59b,4000,3.3639,1231712,elementwise,0.00468
a3be77f5-9681-414b-af4e-e3d85509e59b,4125,3.3519,1270277,elementwise,0.00468
a3be77f5-9681-414b-af4e-e3d85509e59b,4250,3.3425,1308882,elementwise,0.00468
a3be77f5-9681-414b-af4e-e3d85509e59b,4375,3.329,1347493,elementwise,0.00468
a3be77f5-9681-414b-af4e-e3d85509e59b,4500,3.3157,1386061,elementwise,0.00468
a3be77f5-9681-414b-af4e-e3d85509e59b,4625,3.3052,1424670,elementwise,0.00468
a3be77f5-9681-414b-af4e-e3d85509e59b,4750,3.2951,1463278,elementwise,0.00468
a3be77f5-9681-414b-af4e-e3d85509e59b,4875,3.285,1501846,elementwise,0.00468
a3be77f5-9681-414b-af4e-e3d85509e59b,5000,3.2768,1540452,elementwise,0.00468
a3be77f5-9681-414b-af4e-e3d85509e59b,5100,3.2733,1571310,elementwise,0.00468
